brand,menu,star,review
김가네-정자역점,"바지락칼국수/1,갈비만두/1",3,바지락 칼국수가 너무 먹고싶어서 시켰는데 생각보다 칼국수면이 별로더라구요... 최소금액을 맞추려 시킨 만두와 칼국수 국물로 배를 채웠습니다. 배달이 주문히시간보다 늦게왔는데 면종류라 오면서 불어선지.. 하여튼 식감이 좀 별로였어요.. 담엔 그냥 밥종류를 시켜야겠네요.
김가네-정자역점,"치킨마요덮밥/1,김치말이국수/1",5,"치킨 마요는 밥에 비해 토핑 양이 아쉬웠는데
김치말이는 딱 이였어요 ~"
김가네-정자역점,"스팸옛날도시락/1,The맛있는오뎅/1",5,맛나게 잘먹었어요~~~
김가네-정자역점,"오믈렛 라이스/1,쫄면/1",5,오늘도 맛있게 잘 먹었습니다~~
김가네-정자역점,"모듬김밥 /1,비빔밥/1",5,"배달도 빠르고, 맛났어요^~^"
김가네-정자역점,"오믈렛 라이스/1,참치김치찌개/1",5,맛있어요 추천합니다
김가네-정자역점,"참치마요김밥 /1,소고기김밥/1,소불고기 덮밥/1",5,"배달이 빠르고 맛도 있어요~
요청사항에 단무지와 국물도 부탁드렸는데
잘 챙겨주셔서 감사합니다."
김가네-정자역점,"오불덮밥/2,제육덮밥/1",5,"역시!!!!
맛있습니다"
김가네-정자역점,"김가（家）네김밥/2,참치마요김밥 /1,라볶이/1",5,김가네 좋음ㅇㅇㅇㅇㅇ
김가네-정자역점,"치킨마요덮밥/1,김치말이국수/1",5,맛있어서 재주문했어요~ 국수가 약간 불어서 아쉽기는 했어요 ㅠ
김가네-정자역점,"참치마요김밥 /1,소고기김밥/1,순두부찌개/1",4,잘먹었습니다. 김밥은 김가네가 역시 맛있고 순두부찌개는 별로네요.
김가네-정자역점,"김가（家）네김밥/2,비빔냉면/1",5,오늘 특히 김밥이 맛있네요^^
김가네-정자역점,"치킨마요덮밥/1,김치말이국수/1",5,먹다 불현듯 생각나 주문했는데 맛있게.잘 먹었 습니다
김가네-정자역점,"치즈돈까스/1,치즈라볶이/1,콩국수/1",5,맛남~~~
김가네-정자역점,"김가（家）네김밥/1,라볶이/1,콜라/1",5,"10시58분 주문 12시30분 도착
배달시간은 점심시간이라서 이해하지만
라볶이가 국물이 하나도 없이 왔네요;
라면은 라면대로 다 불어터져있고
라볶이인지 쫄면인지 알수가 없네요..
시간 오래 걸리면 라면사리는 따로 주셨으면 합니다.."
김가네-정자역점,"참치마요김밥 /1,소고기김밥/1,제육덮밥/1",5,"전에는 단무지.김치 따로 주셨는데 
저번 주문부터인가 계속 없네요.
요청사항에 따로 적어야 주시는건지 모르겠습니다.
사진대로만 왔어요."
김가네-정자역점,"오믈렛 라이스/1,참치김치찌개/1",5,여전히 맛있어요 굿굿
김가네-정자역점,"체다치즈김밥/1,쫄면/1(곱빼기 추가(곱빼기 추가))",4,쫄면이 좀 불었다는거. 김밥은 맛있고요.
김가네-정자역점,"스팸김밥/1,칡냉면/1",5,맛있게 잘 먹었습니다
김가네-정자역점,"김가（家）네김밥/2,라볶이/1",5,"배달 빠른 편이고
전체적으로 깔끔해요."
김가네-정자역점,"김가（家）네김밥/1,스팸옛날도시락/2,치즈라볶이/1",5,김가네 메뉴도 다양하고 맛있습니다:)
김가네-정자역점,김가（家）네김밥/3,5,맛있어요 ㅡ 항상 주문합니다.
김가네-정자역점,"멸추김밥/1,라볶이/1",5,단무지 없다고 하신분들 요청사항에 쓰셔야 돼욤 공지사항?에 써있어요 맛있게 먹었습니당
김가네-정자역점,"김가（家）네김밥/1,라볶이/1,물냉면/2",4,맛있게 먹었어요. 무난했어요
김가네-정자역점,"소고기김밥/1,치킨볶음밥/1,떡만두국/1",5,"치킨볶음밥은 제 입맛엔 별로 였어요.
김밥과 떡만두국은 맛있게 잘 먹었습니다."
김가네-정자역점,"참치김치볶음밥/1(곱빼기 추가(곱빼기 추가)),갈비만두/1",5,ㅜ어누누주나쿠늊ㅁ머ㅓ만
김가네-정자역점,"모듬김밥 /1,쫄볶이/1,The맛있는오뎅/1,갈비만두/1",4,"단무지는 안주시는건가보네요
보통 별5개체크하는데 별1개뺐네요"
김가네-정자역점,"참치마요김밥 /1,제육덮밥/1",5,아주좋아요 맛있어요
김가네-정자역점,"참치마요김밥 /1,라볶이/1,사이다/1",5,주문할때마다 단무지는 꼭 주시고 국물은 줄때있고 안줄때 있고 하시던데 오늘은 단무지도 안주셨네요. 담엔 챙겨주세요~
김가네-정자역점,"김가（家）네김밥/1,참치마요김밥 /1,스팸옛날도시락/1,쫄면/1(곱빼기 추가(곱빼기 추가))",5,배달도 빠르고 쫄면이 특히 맛있어요~!!
김가네-정자역점,"제육덮밥/1,쫄면/1",5,잘먹었습니다. 그냥 주시는 국물은 항상 아무맛도 안나요.
김가네-정자역점,"제육덮밥/1,1인 부대찌개/1",4,부대찌개가 특히 인상적이네요~
김가네-정자역점,"갈비탕/1,갈비만두/1",5,만두 또 먹고싶은 김가네~
김가네-정자역점,"김가（家）네김밥/2,참치마요김밥 /1,돈까스김밥/2,소고기김밥/1",5,늘 주문해 먹는 곳이지만 오늘도 여전히 맛있네요 잘 먹었습니다!
김가네-정자역점,"김가（家）네김밥/2,라볶이/1",5,맛있습니다 생각한 딱 그맛
김가네-정자역점,"스팸옛날도시락/2,스팸김치볶음밥/1,오믈렛 라이스/1(곱빼기 추가(곱빼기 추가))",5,"배달 빠르고 맛있습니다!!! 양도 무지 많아요~~~
잘먹었습니다 자주시킬게요:)"
김가네-정자역점,"김가（家）네김밥/1,소불고기 덮밥/1",4,항상 잘 먹고 있는데 오늘은 단무지가 빠져서 왔더군요. 전화드렸더니 그냥 죄송하다고 하셔서 다음에 가져다 달라고 했습니다. 그런데 가져다 주신다는 말씀은 안 하시더라고요. 피자헛이나 다른곳은 소스만 빠져도 가져다 주시러 오시던데요. 몇년동안 시켰었지만 최근에 벌써 두번이나 이런일이 있어서 좀 안타깝습니다.
김가네-정자역점,"김가（家）네김밥/1,오믈렛 라이스/1,제육덮밥/1",5,맛있어요~ 총알배송이네요 항상애용합니다~
김가네-정자역점,"김가（家）네김밥/2,오징어덮밥/1,쫄면/1",5,"빠르게 배송되서 먹었습니다. 
다른때와 다르게 쫄면 에서 씁쓸한 맛이 나서 맛 별 하나 뺐습니다."
김가네-정자역점,"낙지덮밥/1,참치김치찌개/1",5,"맛나고 양도많고 너무좋습니다
애용할께요~"
김가네-정자역점,"김가（家）네김밥/1,등심돈까스/1,쫄면/1",5,맛나요~~^^좋습니다~~재주문강추
김가네-정자역점,"김가（家）네김밥/1,라볶이/1,왕새우튀김（1개）/1",5,라볶이 김밥 좀 단맛이 강하지만 괜찮아요
김가네-정자역점,"김가（家）네김밥/2,라볶이/1",5,맛있게 잘먹었습니다
김가네-정자역점,"소고기김밥/1,떡만두국/1",5,배달도 빠르고 맛도 좋아요~!
김가네-정자역점,"오믈렛 라이스/1,참치김치찌개/1",5,너무맛있네요 재구매할게요
김가네-정자역점,"오믈렛 라이스/1,쌀떡볶이/1",5,너무맛있네요 재구매할게요
김가네-정자역점,"김가（家）네김밥/1,라볶이/1,왕새우튀김（1개）/1",5,라볶이 오랜만에 먹으니 넘 멋있네요. 김밥도 깔끔~
김가네-정자역점,"김가（家）네김밥/1,공기밥/1,쫄면/1",4,깔끔하고 정갈해서 맛있어요
김가네-정자역점,"김가（家）네김밥/1,소불고기 덮밥/1",5,항상 잘 먹고 있는데 오늘 배달 온 분이 항상 같이 오던 국물이 없길래 전화해서 혹시 안 가져다 주는 거냐고 물었더니 잘 모른다고 하길래 좀 가져다 달라고 했더니 국물 때문에 또 거기 까지 가야 하냐고 하더라고요. 사장님한테 물어봐야 한다고 하고요. 불과 거리상 100미터정도밖에 안되는데도요. 그래서 그냥 다음에 가져다 달라고 했더니 그제서야 죄송하다고 이야기하더군요. 그동안 잘 해주셨던 다른분들의 노력을 혼자 다 깍아 먹는것 같아 안타까웠습니다. 며칠에 한 번은 먹는 단골인데도 불구하고요. 다음부터는 이런일이 없으면 좋겠네요.
김가네-정자역점,"멸추김밥/1,순두부찌개/1",1,"순두부맛이 없어요,순두부양도적고~"
김가네-정자역점,"소고기김밥/1,불오뎅김밥/1,쌀떡볶이/1",5,"배달로 김가네를 주문하긴 처음인데 배달이 진짜 빨리와서 김밥도 따뜻했고,특히 불어묵김밥 적당히 매콤해서 종종 시켜 먹을꺼 같아요.떡볶이 맛은 좀 달고 무난해요. 구래도 삶은계란까지 있어서 만족했어요.ㅎㅎ 마지막으로 요청사항 문자 보내주신거 감사합니다."
김가네-정자역점,"참치마요김밥 /1,치즈라볶이/1,야채튀김/1",5,항상만족합니다 야채튀김 진짜맛잇네요
김가네-정자역점,"참치김치볶음밥/1,고기듬뿍덮밥/1,불고기볶음우동/1",4,배달도 빠르고 양도 엄청 많이 주셔서 잘 먹었습니다
김가네-정자역점,"돈까스김밥/1,쫄면/1,콜라/1",3,"배달도 빠르고 다 좋았는데 쫄면이 너무 불어서 와서
속상하네요 ㅠㅠㅠ"
김가네-정자역점,"김가（家）네김밥/2,라볶이/2",5,"라볶이 정말 밋있어요
김밥도 정말 맛있게 먹어요"
김가네-정자역점,"물냉면/1,비빔냉면/1",5,배달도 빠르고 잘먹었습니다~
김가네-정자역점,"소고기 육개장/1,쫄면/1",5,맛있어용 김가네 쫄면 최고
김가네-정자역점,"참치마요김밥 /1,쫄면/1",5,정말 맛있었어요!!
김가네-정자역점,"참치마요김밥 /1,치즈라볶이/1",4,맛은 나쁘지않은데 라뽂이인데 안에 떡이 5~6개밖에없네요;;;;
김가네-정자역점,"김가（家）네김밥/2,라볶이/1",5,맛있게 잘먹었습니다
김가네-정자역점,"김가（家）네김밥/2,쫄면/1",5,"전 식초킹이라서  냉면에도 식초부어서먹는 입맛잇데

쫄면이좀더 새콤하면 더좋았겠지만
그자체만으로
충분히 맛있고 행복한점심시간이었어요♡"
김가네-정자역점,라볶이/2,5,"김가네 라볶이 
정말 맛있어요"
김가네-정자역점,"참치마요김밥 /1,라볶이/1",5,"라볶이 김밥은
여기가 짱이다"
김가네-정자역점,"참치마요김밥 /1,등심돈까스/1,쌀떡볶이/1",5,"배달이 정말 빠릅니다.
현관 벨소리를 못들었는데 바로 전화주셔서 잘 받았습니다.
오늘도 맛있게 잘 먹었습니다."
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(치즈링 변경（빵끝에 치즈）),피자 선택(불고기,베이컨체다치즈))",5,"예상보다 배달 빨리 왔어요.
사진은 없지만 아이들이랑 맛있게 먹었어요. 
번창하세요^^"
반올림피자샵-분당수내정자점,"내맘대로pick 피자/1(피자도우 선택(치즈링 변경（빵끝에 치즈）),내맘대로pick 피자 선택(pick_슈퍼하와이언,pick_반올림고구마,pick_베이컨체다치즈,pick_콤비네이션))",5,부모님 시켜드렸는데 맛있다고 하시네요!!
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션,고스트페파로니（보통매운맛）)),치즈오븐스파게티/1",5,고스트페페로니 짱맛
반올림피자샵-분당수내정자점,"오리지널피자L＋오리지널피자L/1(피자도우 선택(오리지널도우),피자 선택(포테이토),피자도우2 선택(오리지널도우),피자2 선택(베이컨체다치즈),추가 선택(콜라1.25L 추가))",5,맛있어요~! 예상보다 빨리왔네요.
반올림피자샵-분당수내정자점,"콤비네이션 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(스위트골드 변경（빵끝에 치즈와 고구마）)),THE맛있는핫소스/1",3,한번 스위트 골드 추가해보니 너무 맛있어서 일주일새에 두번이나 주문했는데 이번껀 실망이었습니다 배달시간 1시간도 훨씬 넘게 걸린데다 다 식어서 왔고 엣지 추가한 부분도 이전만 못하게 와서 매우 아쉬웠습니다
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션,통마늘불고기),추가 선택(콜라500ml 추가,오븐스파게티 추가))",5,"조금 늦게 도착해서 제때엔 못먹고 나갔지만 그담날 에프로 돌려먹으니 맛있었습니당!
아는 맛이 최고죠 히히 하프앤 하프라 더좋아요

#식후감"
반올림피자샵-분당수내정자점,"페퍼로니 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(오리지널도우),추가 선택(콜라1.25L 추가))",5,맛있었습니다.잘먹었어요~
반올림피자샵-분당수내정자점,"치즈후라이 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(오리지널도우))",5,맛있게 잘 먹었어요~
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션,불고기))",5,맛나게 먹었어요~ 굿
반올림피자샵-분당수내정자점,"페퍼로니 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우),추가 선택(콜라1.25L 추가)),코카콜라 1.25L/1",3,피자가 살짝 식어서 쬐금 그랬지만 뭐 ㅎㅎ배고파서 잘 먹었습니다~
반올림피자샵-분당수내정자점,"베이컨체다 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우))",5,맛있게 잘 먹었습니다!
반올림피자샵-분당수내정자점,포텐피자 L/1(추가 선택(콜라1.25L 추가)),5,"배달도 빠른덕에 뜨끈하게 먹을수 있었네요.
4가지 맛을 골고루 볼 수 있어 참 좋았습니다."
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(치즈링 변경（빵끝에 치즈）),피자 선택(페퍼로니,포테이토))",5,"항상 맛있는 반올림피자샵~
또 시켜먹을게요^^"
반올림피자샵-분당수내정자점,"치즈후라이 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우))",4,맛있었어요 잘먹었습니다
반올림피자샵-분당수내정자점,"반올림고구마 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우)),특제갈릭소스/1",5,갈릭소스에 찍어 먹으니 더 맛있어요
반올림피자샵-분당수내정자점,"치즈 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우))",5,맛있게 잘 먹었습니다
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션,포테이토))",5,굿 맛있습니다 최고
반올림피자샵-분당수내정자점,불벅 치즈링 피자/1(도우 사이즈 선택(R사이즈)),5,맛있게 잘 먹었어요
반올림피자샵-분당수내정자점,"반올림고구마 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(오리지널도우))",5,잘먹었습니다
반올림피자샵-분당수내정자점,"통마늘불고기 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(치즈링 변경（빵끝에 치즈）))",5,"불고기피자라고해서 약간 달달하고 너끼한맛인줄알았으나 
그렇치않고 상큼하면서 칼칼이 매운맛이 
감도는 소스에 
넉넉히 들어간 불고기로 인해 
양이 풍족한 느낌이 들었습니다~.
치즈링도 고소한 정도가 만족스러웠습니다."
반올림피자샵-분당수내정자점,"통마늘불고기 소보로 피자/1(도우 사이즈 선택(L사이즈),추가 선택(수제피클 추가)),치즈오븐스파게티/1",5,"맛있었어요~ 오랜만에 먹은 피자였는데 후회없네요! 
배달도 빨라서 좋았어요^_^"
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(오리지널도우),피자 선택(불고기,베이컨체다치즈),추가 선택(스프라이트1.5L 추가)),수제피클/1",4,"불고기 피자가 생각보다 조금 달았지만 전체적으로 도우도 맛있고 베이컨치즈피자도 맛있었어요 
다른 메뉴도 시켜보고 싶어지네요^^"
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(포테이토),파스타 변경(치즈오븐스파게티))",5,맛있게 잘 먹었어요~
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(페퍼로니,치즈후라이))",5,맛있어용 치즈후라이 진짜👍👍
반올림피자샵-분당수내정자점,"오리지널피자R＋오리지널피자R/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션),피자도우2 선택(오리지널도우),피자2 선택(페퍼로니))",5,맛있었어요!!! 다음에 또 시킬게요~^.^
반올림피자샵-분당수내정자점,"반올림고구마 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우),추가 선택(특제갈릭소스 추가))",5,짱마싯어요항상최고우왕
반올림피자샵-분당수내정자점,"세트5（피자R＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(포테이토),파스타 변경(치즈오븐스파게티)),수제피클/1",5,배달도 괜찮고 잘 먹었습니다
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(불고기),파스타 변경(치즈오븐스파게티),추가 선택(오븐스파게티 추가))",5,오랜만에 주문~~애들 아주 잘 먹네요
반올림피자샵-분당수내정자점,"베이컨체다 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(치즈링 변경（빵끝에 치즈）)),코카콜라 1.25L/1",5,배달 빠르고 친절하고 맛있어요~~
반올림피자샵-분당수내정자점,"콤비네이션 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(크림치즈 변경（빵끝에 크림치즈）))",5,맛있게 잘 먹었습니다.
반올림피자샵-분당수내정자점,"콤비네이션 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우))",5,"너무맛있어요

배달도빠르고 잘먹었습니다"
반올림피자샵-분당수내정자점,"슈퍼하와이언 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(치즈링 변경（빵끝에 치즈）))",5,늘 맛있게잘먹어용!
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(치즈후라이,고스트페파로니（보통매운맛）),추가 선택(특제갈릭소스 추가,핫윙（5조각）추가)),맥앤치즈스파게티/1",5,배달도 빠르고 맛있었습니다
반올림피자샵-분당수내정자점,"오리지널피자L＋오리지널피자L/1(피자도우 선택(오리지널도우),피자 선택(반올림고구마),피자도우2 선택(오리지널도우),피자2 선택(베이컨체다치즈),추가 선택(콜라1.25L 추가))",5,맛있게 잘먹엇네요ㅎ
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션),파스타 변경(치즈오븐스파게티))",5,감사합니다 넘 맛있게 잘 먹었어용
반올림피자샵-분당수내정자점,"오리지널피자L＋오리지널피자L/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션),피자도우2 선택(오리지널도우),피자2 선택(더블바베큐)),코카콜라 1.25L/1",5,"우연히 아이유 광고보고 주문했습니다..
피자@에 비해 가격도 저렴하고,맛이야.,뭐 차이 없네요..
사진 찍고 먹어야 하는데..
아이들이 달려들어서,바로 두판모두 완판이네요
또 주문할게요."
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(베이컨체다치즈),파스타 변경(치즈오븐스파게티))",5,맛있습니다~ 이가격에 피자 세트라니 좋네요
반올림피자샵-분당수내정자점,포텐피자 L/1(추가 선택(특제갈릭소스 추가)),5,처음 시켜봤는데 정말 맛있고 토핑도 많네용
반올림피자샵-분당수내정자점,"베이컨체다 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우),추가 선택(콜라1.25L 추가))",5,항상 여기만 시켜먹는 이유가 있습니다~~너무 맛있어요~~
반올림피자샵-분당수내정자점,"오리지널피자R＋오리지널피자R/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션),피자도우2 선택(오리지널도우),피자2 선택(치즈후라이))",4,맛있었고 배달도 빨리 왔어요
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(핫치킨&쉬림프,치즈후라이))",5,너무 많이 기다렸지만 맛있게 먹었어요
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(치즈링 변경（빵끝에 치즈）),피자 선택(반올림고구마),파스타 변경(치즈오븐스파게티))",5,맛있게 잘 먹었어요
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(포테이토),파스타 변경(치즈오븐스파게티),추가 선택(코카콜라1.25L 변경,특제갈릭소스 추가,수제피클 추가))",5,"맛있어요!
배달도 빨라요."
반올림피자샵-분당수내정자점,"슈퍼하와이언 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(치즈링 변경（빵끝에 치즈）))",5,심야늦게까지일하시느라 고생많으세요! 덕분에 늦게퇴근해서 집와서 피자먹으며 드라마보는 즐거움을 누리며 삽니다~^^감사합니다
반올림피자샵-분당수내정자점,"베이컨체다 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(치즈링 변경（빵끝에 치즈）),추가 선택(콜라1.25L 추가))",5,"아....진짜 맛있어요. 거짓말 아니고.
도우도 부드럽고. 치즈도 좋고~~"
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(오리지널도우),피자 선택(페퍼로니,반올림고구마))",5,굿~~~~~~~~~~~~~
반올림피자샵-분당수내정자점,포텐피자 L/1,4,색다른 맛이네요.여려가지맛을 먹을수있어서 좋아요
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(포테이토),파스타 변경(치즈오븐스파게티))",5,역시 너무 맛있어요 반올림 ㅠㅠㅠㅠ 일반 포테이토 피자도 이렇게 풍성하고 맛있게 온답니다 ㅎㅎㅎ 배달원분도 친절하셔서 기분좋게 받았어요 감사합니다 번창하세요 피자먹고 싶을때 또 주문할게요ㅎㅎ
반올림피자샵-분당수내정자점,"통마늘불고기 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(치즈링 변경（빵끝에 치즈）),추가 선택(콜라1.25L 추가))",5,반올림피자없었으면 저는 피자맛을 몰랐겠지요. 늘 감사드리고 오래오래 번창하세요!
반올림피자샵-분당수내정자점,"세트9（피자L＋훈제치킨（한마리）＋코카콜라1.25L）/1(피자도우 선택(오리지널도우),피자 선택(치즈)),핫윙봉（핫윙3개, 핫봉3개）/1,수제피클/3",5,"항상 느끼는 건데 배달 정말 빨라요
글구 훈제 치킨 진짜 개존맛이고
피클 환장합니다!!!! 오죽하믄 저렇게 탑을 쌓을정도로 시켰을까요 ㅠㅠㅋㅋㅋㅋ"
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(불고기,치즈))",5,맛있게 잘먹었습니다
반올림피자샵-분당수내정자점,"페퍼로니 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(치즈링 변경（빵끝에 치즈）))",5,맛있게 잘 먹었습니다!
반올림피자샵-분당수내정자점,"반올림고구마 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(오리지널도우))",5,맛있었습니다!! 다음에도 시겨먹으려고요 ㅎㅎ
반올림피자샵-분당수내정자점,"반올림고구마 피자/1(도우 사이즈 선택(R사이즈),피자도우 선택(오리지널도우))",5,맛나게 먹었습니다~~!!
반올림피자샵-분당수내정자점,"세트10（피자R＋훈제치킨（한마리）＋코카콜라1.25L）/1(피자도우 선택(오리지널도우),피자 선택(반올림고구마))",5,"배달도 엄청 빠르고 맛도 진짜 굿굿이네요
닭도 모야 대박 ㅎㅎㅎ 피자도 존맛탱이고 소스 왜케 맛있어요??? 싹스리 함요 피클도 다른곳이랑 틀리고 담엔 피클 추가해야겠어요!"
반올림피자샵-분당수내정자점,"오리지널피자L＋오리지널피자L/1(피자도우 선택(치즈링 변경（빵끝에 치즈）),피자 선택(통마늘불고기),피자도우2 선택(치즈링 변경（빵끝에 치즈）),피자2 선택(핫치킨&쉬림프))",5,처음 시켜봤는데 넘 맛있네용 ㅎㅎ 잘 먹었습니다
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션,치즈),추가 선택(콜라1.25L 추가,핫윙（5조각）추가))",5,자주 시켜먹는데 여기 만한곳 없네요~
반올림피자샵-분당수내정자점,"반올림고구마 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우),추가 선택(콜라1.25L 추가))",5,"사진은 없지만 정말 맛닜게 먹었습니다
번창하게요"
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(통마늘불고기,핫치킨&쉬림프))",5,맛있었습니다
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션,슈퍼하와이언)),치즈오븐스파게티/1,특제갈릭소스/1",5,반올림 항상 넘 맛있어요~ 최공
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(오리지널도우),피자 선택(불고기,치즈후라이))",5,"피자,,잘,,먹었,,,읍니다,,,,"
반올림피자샵-분당수내정자점,포텐피자 L/1(추가 선택(콜라1.25L 추가)),5,"오랜만에 맛있게 잘먹었습니다><
토핑많아서 두손으로 먹는피자  최고입니다"
반올림피자샵-분당수내정자점,"포테이토 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우),추가 선택(오븐스파게티 추가))",5,맛있어요. 갈릭디핑소스는 반올림께 젤루 맛있어요. 피자 딴데꺼는 먹고나면 속이 더부룩할때가 있는데 반올림은 안그래요
반올림피자샵-분당수내정자점,"세트5（피자R＋스파게티＋코카콜라500ml）/1(피자도우 선택(스위트골드 변경（빵끝에 치즈와 고구마）),피자 선택(슈퍼하와이언),파스타 변경(치즈오븐스파게티),추가 선택(코카콜라1.25L 변경))",5,맛도 좋고 빨리 오네요
반올림피자샵-분당수내정자점,"반반R사이즈（2~3인）/1(피자도우 선택(오리지널도우),피자 선택(치즈,치즈후라이))",5,잘 먹었습니다~ 치즈후라이👍
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(불고기),파스타 변경(치즈오븐스파게티))",5,맛있고 배달도 빨라요 ~
반올림피자샵-분당수내정자점,"반반L사이즈（3~4인）/1(피자도우 선택(소보로 변경（빵끝에 소보로）),피자 선택(통마늘불고기,치즈후라이))",5,"맛있게 잘 먹었습니다
소보로 엣지는 강추 입니다"
반올림피자샵-분당수내정자점,"콤비네이션 피자/1(도우 사이즈 선택(L사이즈),피자도우 선택(오리지널도우))",5,"최근 먹은 피자 중 가장 깔끔하고 맛있습니다.
이제 피자는 계속 반올림에서 먹을 것 같아요!"
반올림피자샵-분당수내정자점,"세트5（피자R＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션),파스타 변경(치즈오븐스파게티))",5,넘 맛잇고 항상 주문해요
반올림피자샵-분당수내정자점,"세트5（피자R＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(콤비네이션),파스타 변경(치즈오븐스파게티))",5,스파게티도 맛나고 좋아요
반올림피자샵-분당수내정자점,"세트1（피자L＋스파게티＋코카콜라500ml）/1(피자도우 선택(오리지널도우),피자 선택(베이컨쉬림프),파스타 변경(크림불닭 스파게티로 변경))",5,피자크기는 나쁘지 않아요. 스파게티는 맛이 그냥 보통이에요..
